https://github.com/webfx-project/webfx/commit/bebb4dcd034438a6f358cbae6c30d46e879828f7,,Changed LayoutUtil.willAVirtualKeyboardAppearOnFocus() to consider both screen width and height,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/13a4ec18a726a2b119bdeec51a5cce8c3cba3dce,,Removed PickResult duplicate (using the JavaFx one only),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/d03239b7ecfae681c06f40c6e2117eef80d6aa67,,Changed the way to pass mouse events on to JavaFx (now passing to Scene),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/6efb70c2a4e45e341f901d68303333c1ee63b47a,,Added BackgroundBuilder utility class,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/ac951030c798c5777c7d9bfa99ccb6f2754afc87,,Rewrote control and button factory mixin now based on button builders,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/51ba6dd268cb3b8f5f81cf33f62b92f3c734b5c1,,Changed Next button style in booking process view activity,True,,,,,,,,,,,,yes,,,
https://github.com/webfx-project/webfx/commit/a8e90e0c697de60cf651002da03472e3d6317710,,Changed book and fees buttons style in start booking view activity,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/8eea05d345a35e9a43b49453a438e7b6d1b7d3a1,,Centralized icons paths into MongooseIcons,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/fb9f13264e3828a9a02f798b394a3213b0775e3d,,Fixed a HtmlSvgNodePeer problem: pressing a button on a mobile didn't change the button appearance,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/b17d1e984925436a04a6c5f4f5744d8acb832568,,Added svg color synchronization with associated label text color,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5eb6ca952d296955a4c3611ec82f5e0a1605813b,,Moved svg icon under svg/mono or svg/color and added color svg price tag,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5fda00c33f1494b14329ca6c8588e60b02bf70af,,"Simulated caspian css button padding (-fx-padding: 0.3333em, 0.6666em, 0.3333em, 0.66666em) in default button skin",False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/e30dd6f9d4080bf89db8ada237b40fdd57e3dcfc,,Improved start booking view layout,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/23715b3bb2be61844bd4d79ef94896d7d68f8016,,Improved terms presentation view layout,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/0d0d81fe9d99dc04f4100d758505ab7fd6c2d7e1,,Introduced vertical stack and scroll pane as part of generic booking process view activity,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/3967c94ddc7ec88272e066db4abe45d7f2308982,,Added fixed size to 16 and 32 pixel icons so the image views layout is already correct before loading the image,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/f3618f681bdff8d0d33730d9b878472b330e31d3,,Improved booking start page layout: embed the gold layout in a scroll pane,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/f04db2cb2497b0b37ec11ed55b2a6d576761ab14,,Added booking start page fade in animation on image load,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/8d8d24f28daa364cc08d45b6e02a451cb2d486ac,,Fixed NPE when reloading the page,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/3aa7f34d877b7b1423f7381711f5553d025343dd,,Fixed RadioButton: could be unselected while in a toggle group,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/bad5ad2802b8089fa0f41db3cf09279106ff26b3,,Added ScenePeer.pickPeer() and NodePeer.getNode() methods,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/2e4e29194bc99d162753656139f9b4eaa230aef4,,Moved mouse events management from html node peer to html scene peer,False,,,,,,,,,,,,,,,
